Organization Name,Organization Name URL,Operating Status,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Postal Code,Estimated Revenue Range,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description,Industry Groups,Number of Founders,Number of Employees,Founders,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Number of Events
attenio,https://www.crunchbase.com/organization/attenio,Active,,Software,"Hamburg, Hamburg, Germany",attenio digitizes and optimizes your production and your service processes for Industry 4.0.,"156,482","European Union (EU), Europe, Middle East, and Africa (EMEA)",20539,$1M to $10M,2016-01-01,year,,,,,For Profit,http://attenio.de/,https://twitter.com/hashtag/attenio,,https://www.linkedin.com/company/attenio-gmbh,"attenio digitizes and optimizes your production and your service processes for Industry 4.0. Our software solution tailored to your company visualizes fitters and technicians the information relevant to them - if, when and wherever they need them, a kind of IKEA construction manual for the assembly of complex products.",Software,3,1-10,"Fedor Titov, Florian Tietze, Philipp Halata",1,Seed,2020-01-11,1100000,EUR,1223420,Seed,1100000,EUR,1223420,Seed,1100000,EUR,1223420,1100000,EUR,1223420,"HTGF | High-Tech Gruenderfonds, Innovationsstarter Fonds",,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
awork,https://www.crunchbase.com/organization/awork-86f2,Active,,"Professional Services, Project Management, Task Management","Hamburg, Hamburg, Germany",awork is a work management tool for creative teams.,"36,100","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2019-01-01,year,,,,,For Profit,https://www.awork.io,https://twitter.com/awork_io,https://www.facebook.com/awork.io,https://www.linkedin.com/company/awork-io,awork is a work management tool for creative teams.,"Administrative Services, Other, Software",3,11-50,"Lucas Bauche, Nils Czernig, Tobias Hagenau",2,Early Stage Venture,2023-01-18,5000000,EUR,5398973,Series A,5000000,EUR,5398973,Series A,7000000,EUR,7391980,7000000,EUR,7391980,"Hi Inov - Dentressangle, Swiss Post Ventures",,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Beagle Systems,https://www.crunchbase.com/organization/beagle-systems,Active,,"Aerospace, Agriculture, Drones, Geospatial, Infrastructure, Oil and Gas, Power Grid, Renewable Energy","Hamburg, Hamburg, Germany",Drone-As-A-Service for Pipeline & Agriculture,"48,167","European Union (EU), Europe, Middle East, and Africa (EMEA)",22041,$1M to $10M,2019-04-01,month,,,,,For Profit,https://beaglesystems.com,,,https://www.linkedin.com/company/beagle-systems/,"Located in Hamburg, Germany, Beagle Systems provides On-Demand Aerial Data.  Beagle aims to fill the gap between globally available, but low-resolution satellite imagery and highly accurate, but expensive and local airplane / drone footage by rolling out a global network of on-demand long-range drones and charging stations.","Agriculture and Farming, Consumer Electronics, Consumer Goods, Data and Analytics, Energy, Hardware, Natural Resources, Navigation and Mapping, Other, Science and Engineering, Sustainability",1,11-50,Oliver Lichtenstein,1,Seed,2022-12-19,1928000,EUR,2046071,Angel,1928000,EUR,2046071,Angel,1928000,EUR,2046071,1928000,EUR,2046071,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
BEEsharing,https://www.crunchbase.com/organization/beesharing,Active,,"Agriculture, AgTech, Farming, Internet, Social","Hamburg, Hamburg, Germany","BEEsharing is a web-based network and offers the opportunity to network with the benefit of beekeepers, farmers.","182,828","European Union (EU), Europe, Middle East, and Africa (EMEA)",22761,,2016-01-01,year,,,,,For Profit,http://beesharing.eu,,https://www.facebook.com/beesharingeV/,https://www.linkedin.com/company/18030873/,"BEEsharing is a web-based network and offers the opportunity to network with the benefit of beekeepers, farmers and bee-friends in order to exchange services, products and knowledge about the bees. ","Agriculture and Farming, Community and Lifestyle, Internet Services",1,1-10,Otmar Trenk,1,Seed,2019-10-11,10000,USD,10000,Seed,10000,USD,10000,Seed,10000,USD,10000,10000,USD,10000,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,1
BLOCKCHANCE,https://www.crunchbase.com/organization/block-chance-europe,Active,,"Blockchain, Corporate Training, Video Conferencing","Hamburg, Hamburg, Germany",BLOCKCHANCE is Europe’s leading blockchain congress with the vision of emerging technology and a sustainable future.,"895,188","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2017-01-01,day,,,,,For Profit,https://www.blockchance.eu/,http://www.twitter.com/blockchance_,https://www.facebook.com/Blockchance,https://www.linkedin.com/company/blockchance1,BLOCKCHANCE is Germany’s leading blockchain congress and trade fair and connects thought leaders and innovators who are creating inspiring concepts and solutions within blockchain technology space. It introduces Artificial Intelligence as a main topic in the upcoming event.,"Blockchain and Cryptocurrency, Education, Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Other, Software",,51-100,,1,Seed,2020-12-08,,,,Seed,,,,Seed,,,,,,,"coinIX, Ragnar Kruse",,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
BOXXPORT,https://www.crunchbase.com/organization/boxxport,Active,,"B2B, E-Commerce, Logistics, Marketplace, Shipping, Supply Chain Management","Hamburg, Hamburg, Germany","BOXXPORT provides an oppurtunity to buy, sell, lease, auction and manage shipping containers online.","87,619","European Union (EU), Europe, Middle East, and Africa (EMEA)",20457,$1M to $10M,2019-05-01,month,,,,,For Profit,https://www.boxxport.com,https://twitter.com/boxxport,https://www.facebook.com/BOXXPORT.gmbh/,https://www.linkedin.com/company/boxxport/,"BOXXPORT.com is the world’s leading B2B marketplace for trading sea containers. Using real-time data on container availability and price, sea containers can be traded in 184 countries around the world, no matter where they are located – whether in port, on a construction site, or on a company’s premises. BOXXPORT creates complete transparency for local traders in the container services industry, partnered with industrial companies up to globally operating freight forwarders. For the first time trade can take place in a secure and transparent digital platform. The global trade with containers thus becomes faster, more efficient, and more convenient. Since going live in July 2019, BOXXPORT has managed to grow steadily and exponentially increase the trade of containers on its B2B marketplace. The Hamburg-based startup was founded by industry experts who have been successfully working in the container industry for decades and therefore knows the immense opportunities, but also the current and upcoming challenges of this market.","Commerce and Shopping, Other, Transportation",3,11-50,"Jan Frahnert, Paul Wolter, Priya Ranjan",2,Seed,2020-05-01,1000000,EUR,1109350,Pre-Seed,1000000,EUR,1109350,Pre-Seed,1600000,EUR,1779157,1600000,EUR,1779157,LOTUS Containers,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Breakpoint Therapeutics,https://www.crunchbase.com/organization/breakpoint-therapeutics-gmbh,Active,,"Biotechnology, Health Care, Therapeutics","Hamburg, Hamburg, Germany",Breakpoint Therapeutics is a company that discover and develop new anti-cancer drugs.,"84,762","European Union (EU), Europe, Middle East, and Africa (EMEA)",22419,$1M to $10M,2019-01-01,year,,,,,For Profit,https://www.breakpointtx.com,https://twitter.com/Breakpointtx,,https://www.linkedin.com/company/breakpoint-therapeutics/about/,"Breakpoint Therapeutics is a company that discover and develop new anti-cancer drugs. By targeting the DNA damage response (“DDR”) in cancer cells, Breakpoint Therapeutics aims to advance to clinical development first-in-class oncology drugs that interfere with DNA repair and replication stress tolerance pathways. Their mission is to develop drugs that succeed and complement PARP inhibitors and facilitate the cure of therapy resistant cancers.","Biotechnology, Health Care, Science and Engineering",1,1-10,Jonathan Hollick,1,,2019-07-09,30000000,EUR,33613332,Venture - Series Unknown,30000000,EUR,33613332,Venture - Series Unknown,30000000,EUR,33613332,30000000,EUR,33613332,"Evotec, Medicxi, Taiho Ventures",1,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Breeze Technologies,https://www.crunchbase.com/organization/breeze-technologies,Active,,"Analytics, CleanTech, Environmental Consulting, Internet of Things, Mobile, Smart Building, Smart Cities, Software","Hamburg, Hamburg, Germany",Breeze Technologies provides air quality sensors and data and analytics services.,"103,725","European Union (EU), Europe, Middle East, and Africa (EMEA)",21079,Less than $1M,2015-02-01,day,,,,,For Profit,http://www.breeze-technologies.de,https://twitter.com/projectbreeze,https://www.facebook.com/breezetechnologies,https://www.linkedin.com/company/breeze-technologies,"Breeze Technologies is a technology leader for air quality sensors, air quality data and air quality analytics software. The company leverages the internet of things and artificial intelligence to help cities and businesses create better clean air action plans and a more liveable environment. Breeze Technologies was founded in 2015 and has been recognised as one of the most promising European startups by the European Parliament and the European Commission. Breeze's founders have been listed as Forbes 30 Under 30 and received numerous awards, including from the German Federal President.","Data and Analytics, Internet Services, Mobile, Professional Services, Real Estate, Software, Sustainability",2,11-50,"Robert Heinecke, Sascha Kuntze",4,Seed,2020-09-01,,,,Non-equity Assistance,,,,Seed,,,,300000,EUR,343845,"EASME, AcceliCITY powered by Leading Cities, Agile Accelerator, Climate-KIC Accelerator London",1,4,,,,,,,,,,,,,,Private,,,,,,,,,,,1
campstar,https://www.crunchbase.com/organization/campstar,Active,,Travel,"Hamburg, Hamburg, Germany",campstar is the first one-stop-shop for all camping related services - from booking campgrounds to camper vans to finding camping equipment,"471,084","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2018-01-01,year,,,,,For Profit,https://www.campstar.com,,https://www.facebook.com/campstarlife,https://www.linkedin.com/company/campstar,"campstar is a travel platform that provides campers everything needed for camping adventure. From booking campsites and renting camper vans to finding camping equipment- campstar covers campers with all they need for the next camping experience! campstar introduces camping to the digital world. By using intelligent technologies, campstar brings campers and campsite owners together and creates worldwide camping community. campstar offers campground owners flexible options to present their campground in the online world. This goes from online advertisements, including well managed booking requests to more customer transparency through feedback. Furthermore, customer can profit from cross-selling of campervans and equipment.",Travel and Tourism,3,1-10,"Carsten Greiner, Rafal Steciuk, Raphael Wagner",1,Seed,2018-10-23,,,,Seed,,,,Seed,,,,,,,CHECK24 Ventures,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Cara Care,https://www.crunchbase.com/organization/cara,Active,,"Apps, Health Care, Health Diagnostics, Medical, Medical Device, Therapeutics","Hamburg, Hamburg, Germany",Cara Care is a digital health platform that offers an app-based treatment to help patients with chronic gastrointestinal problems.,"14,310","European Union (EU), Europe, Middle East, and Africa (EMEA)",20354,$1M to $10M,2016-01-01,year,2024-03-12,day,,,For Profit,https://cara.care,https://twitter.com/caracarehealth,https://www.facebook.com/caracare.health/,https://www.linkedin.com/company/hidoc/,"Cara Care is a digital gut health platform that offers an app-based treatment to help patients with chronic gastrointestinal problems. It empowers patients suffering from chronic digestive diseases to enjoy a better life. Cara Care takes digestive health beyond the pill, bringing together behavioral, microbial, and nutritional data. Cara Care has already helped 700.000+ patients around the world with software-based medical devices.","Apps, Health Care, Software",4,51-100,"Andre Sommer, Dankrad Feist, Jesaja Brinkmann, Orest Tarasiuk",6,M&A,2022-06-13,7000000,USD,7000000,Series A,7000000,USD,7000000,Series A,16000000,USD,16000000,16000000,USD,16000000,"European Union, Johnson & Johnson Innovation – JJDC, Asabys Partners, Atlantic Labs, Federal Ministry for Economic Affairs and Energy (BMWi)",4,9,,Was Acquired,Cara Care acquired by Mahana Therapeutics,https://www.crunchbase.com/acquisition/mahana-therapeutics-acquires-cara--3900619f,Mahana Therapeutics,https://www.crunchbase.com/organization/mahana-therapeutics,2024-03-12,day,,,,Acquisition,,Private,,,,,,,,,,,1
Cauliflower,https://www.crunchbase.com/organization/cauliflower,Active,,"Artificial Intelligence (AI), Information Technology, Market Research, Natural Language Processing, SaaS, Software, Text Analytics","Hamburg, Hamburg, Germany",Cauliflower uses AI to deliver deep and intuitive insights from text.,"391,503","European Union (EU), Europe, Middle East, and Africa (EMEA)",20457,Less than $1M,2019-07-01,day,,,,,For Profit,https://cauliflower.ai/,,,https://www.linkedin.com/company/cauliflowerai,"Cauliflower provides AI to deliver deep and intuitive insights from text. They offer to combine multiple text fields via drag and drop, define your own filter variables in the dropdown, and use included variables for language, weight, id, time, and location.","Artificial Intelligence (AI), Data and Analytics, Design, Information Technology, Science and Engineering, Software",2,1-10,"Gianluca-Daniele Speranza, Lukas Waidelich",1,Seed,2020-11-27,,,,Pre-Seed,,,,Pre-Seed,,,,,,,Olaf Oldigs,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
CEBCON Technologies,https://www.crunchbase.com/organization/cebcon-technologies,Active,,"Machinery Manufacturing, Manufacturing","Hamburg, Hamburg, Germany","CEBCON Technologies is designs, develops, and manufactures pellet coolers. ","1,460,867","European Union (EU), Europe, Middle East, and Africa (EMEA)",22335,Less than $1M,2016-01-01,year,,,,,For Profit,http://cebcon-tech.com,,,https://www.linkedin.com/company/cebcon-technologies-gmbh,"CEBCON Technologies is designs, develops, and manufactures pellet coolers. It provides CEBCON pellet coolers that feature an energy-efficient heat recovery system for use in pellet production. ",Manufacturing,,1-10,,1,Seed,2016-12-21,,,,Seed,,,,Seed,,,,,,,IFB Innovationsstarter,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
CellmatiQ,https://www.crunchbase.com/organization/cellmatiq,Active,,"Artificial Intelligence (AI), Biotechnology, Medical, Software","Hamburg, Hamburg, Germany",CellmatiQ is creates artificial intelligence products that benefit patients and medical professionals alike.,"545,231","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2018-01-01,year,,,,,For Profit,https://cellmatiq.com/,https://twitter.com/cellmatiq,,https://www.linkedin.com/company/cellmatiq/about/,"CellmatiQ is creates artificial intelligence products that benefit patients and medical professionals alike.  About DentaliQ, our first product:     •	Cephalometric x-ray images are the diagnostic backbone of today’s dental practice; ranging from detection of caries or periodontal diseases via root canal treatments and prosthodontics to maxillofacial oncology.     •	DentaliQ's artificial intelligence automates the identification of relevant diagnostic points in x-rays and reduces the analysis time (at consistent quality) from ca. 15 minutes to mere seconds - thereby allowing dentists to focus more on their diagnostics and treatment plans.","Artificial Intelligence (AI), Biotechnology, Data and Analytics, Health Care, Science and Engineering, Software",2,1-10,"Jaroslav Blaha, Tassilo Waldraff",1,Seed,2019-01-01,,,,Seed,,,,Seed,,,,,,,IFB Innovationsstarter,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
CheckForPet,https://www.crunchbase.com/organization/checkforpet,Active,,"Animal Feed, B2B, Brand Marketing, Pet","Hamburg, Hamburg, Germany",CheckForPet supports dog and cat owners in finding the right food.,"109,907","European Union (EU), Europe, Middle East, and Africa (EMEA)",20537,,2018-01-01,day,,,,,For Profit,https://www.checkforpet.de,https://twitter.com/futtercheck,https://www.facebook.com/futtercheck,https://www.linkedin.com/company/checkforpet,"CheckForPet provides pet food brands so that every pet gets the right food. They use pet food reviews, technical innovation, and easy access in order to bring the right food directly to pet owners kitchens.","Agriculture and Farming, Community and Lifestyle, Other, Sales and Marketing",1,11-50,Alexander Felde,2,Seed,2021-12-10,440000,EUR,498014,Pre-Seed,440000,EUR,498014,Pre-Seed,690000,EUR,789378,690000,EUR,789378,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
